"","clstr_id","samp_id","meas_no","meas_yr","meas_first","meas_last","tsa","tsa_no","mgmt_unit","sampletype","project_design","bgc_zone","ysm_main","mat_main","species_class","meas_dt","no_meas","period","tot_period","tfl","no_plots","own_sched","own_sched_descrip","samp_sts","grid_size","grid_base","protect_psp","utm_source","utm_zone","utm_easting","utm_northing","bcalb_x","bcalb_y","aspect","slope","elev","bec_source","beclabel","plot_typ","area_pm","shp_pm","len_pm","wid_pm","rad_pm","baf_pm","util","baha_L","baha_I","baha_V","baha_D","baha_DF","stemsha_L","stemsha_I","stemsha_V","stemsha_D","stemsha_DF","wsvha_L","wsvha_I","wsvha_V","wsvha_D","wsvha_DF","nmvha_L","nmvha_D","spc_live1","spc_label_live","spc_label_dead","lead_si","lead_htop","bh_stand_age","tot_stand_age","tsa_desc","objectid"
"210","0403-0072-DO1","0403_0072_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,626116,6315447,1307863.51,1341607.799,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,7.5,28.75,0,0,0,0,1884.222823,0,0,0,0,227.5111711,0,0,0,0,155.3541691,0,"PL","PL83AT17","",16.93414748,16.975,50.4,57.07352989,"Fort St. John TSA",86740
"211","0403-0072-DO1","0403_0072_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,626116,6315447,1307863.51,1341607.799,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,12.5,22.5,0,0,0,0,1082.880142,0,0,0,0,187.3719671,0,0,0,0,147.1342554,0,"PL","PL94AT06","",16.93414748,16.975,50.4,57.07352989,"Fort St. John TSA",86741
"212","0403-0072-DO1","0403_0072_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,626116,6315447,1307863.51,1341607.799,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,17.5,10,0,0,0,0,350.2878125,0,0,0,0,85.43602223,0,0,0,0,72.75795638,0,"PL","PL100","",16.93414748,16.975,50.4,57.07352989,"Fort St. John TSA",86742
"213","0403-0073-QO1","0403_0073_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,503618,6357360,1183865.123,1378455.732,NA,NA,1122,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,32.2,0,0,0,0,7143.325384,0,0,0,0,124.5624094,0,0,0,0,22.67970907,0,"SB","SB57PL43","",6.854589844,9.025,70.5,88.85618401,"Fort St. John TSA",86743
"214","0403-0073-QO1","0403_0073_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,503618,6357360,1183865.123,1378455.732,NA,NA,1122,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,22.4,0,0,0,0,3209.678316,0,0,0,0,94.41689936,0,0,0,0,22.67970907,0,"PL","PL50SB50","",NA,NA,70.5,88.85618401,"Fort St. John TSA",86744
"215","0403-0073-QO1","0403_0073_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,503618,6357360,1183865.123,1378455.732,NA,NA,1122,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,1.4,0,0,0,0,81.37944636,0,0,0,0,7.55611605,0,0,0,0,5.595520773,0,"PL","PL100","",NA,NA,70.5,88.85618401,"Fort St. John TSA",86745
"216","0403-0073-QO1","0403_0073_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,503618,6357360,1183865.123,1378455.732,NA,NA,1122,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PL","","",NA,NA,70.5,88.85618401,"Fort St. John TSA",86746
"217","0403-0074-DO1","0403_0074_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-15",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,634350,6335135,1315262.892,1361653.678,NA,NA,800,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,4,50,0,0,7.5,0,6074.892289,0,0,2055.415869,0,416.5527931,0,0,36.7822487,0,171.0297484,1.693084683,"PL","PL98SX02","",18.90345798,18.74,49.4,55.64144772,"Fort St. John TSA",86747
"218","0403-0074-DO1","0403_0074_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-15",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,634350,6335135,1315262.892,1361653.678,NA,NA,800,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,7.5,45,0,0,5,0,4263.579405,0,0,760.2223327,0,386.86238,0,0,26.33650295,0,171.0297484,1.693084683,"PL","PL100","",18.90345798,18.74,49.4,55.64144772,"Fort St. John TSA",86748
"219","0403-0074-DO1","0403_0074_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-15",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,634350,6335135,1315262.892,1361653.678,NA,NA,800,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,12.5,21.25,0,0,0,0,1144.886946,0,0,0,0,197.0667613,0,0,0,0,149.8164754,0,"PL","PL100","",18.90345798,18.74,49.4,55.64144772,"Fort St. John TSA",86749
"220","0403-0074-DO1","0403_0074_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-15",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,634350,6335135,1315262.892,1361653.678,NA,NA,800,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,17.5,3.75,0,0,0,0,120.5570746,0,0,0,0,36.19885089,0,0,0,0,31.32762446,0,"PL","PL100","",18.90345798,18.74,49.4,55.64144772,"Fort St. John TSA",86750
"221","0403-0075-DO1","0403_0075_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-23",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,657986,6339961,1338646.307,1367450.296,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,4,27.5,0,0,7.5,0,2704.332586,0,0,1666.801422,0,171.1884644,0,0,38.64268023,0,74.57537951,0,"PL","PL95SX05","",13.32497352,13.36,48.66666667,57.35140601,"Fort St. John TSA",86751
"222","0403-0075-DO1","0403_0075_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-23",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,657986,6339961,1338646.307,1367450.296,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,7.5,27.5,0,0,3.75,0,2704.332586,0,0,671.4031229,0,171.1884644,0,0,20.49892126,0,74.57537951,0,"PL","PL95SX05","",13.32497352,13.36,48.66666667,57.35140601,"Fort St. John TSA",86752
"223","0403-0075-DO1","0403_0075_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-23",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,657986,6339961,1338646.307,1367450.296,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,12.5,10,0,0,0,0,655.8502391,0,0,0,0,66.70167807,0,0,0,0,45.04260556,0,"PL","PL100","",13.32497352,13.36,48.66666667,57.35140601,"Fort St. John TSA",86753
"224","0403-0075-DO1","0403_0075_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-23",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,657986,6339961,1338646.307,1367450.296,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PL","","",13.32497352,13.36,48.66666667,57.35140601,"Fort St. John TSA",86754
"225","0403-0076-DO1","0403_0076_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673139,6333429,1354032.172,1361529.851,NA,NA,809,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,4,46.8,0,0,3.6,0,8846.616336,0,0,686.1212799,0,278.4132825,0,0,17.79076361,0,123.6440691,0,"PL","PL73S27","",14.58763319,15.6,55.4,62.77063472,"Fort St. John TSA",86755
"226","0403-0076-DO1","0403_0076_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673139,6333429,1354032.172,1361529.851,NA,NA,809,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,7.5,34.2,0,0,3.6,0,3073.335423,0,0,686.1212799,0,236.3113246,0,0,17.79076361,0,123.6440691,0,"PL","PL95S05","",14.58763319,15.6,55.4,62.77063472,"Fort St. John TSA",86756
"227","0403-0076-DO1","0403_0076_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673139,6333429,1354032.172,1361529.851,NA,NA,809,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,12.5,14.4,0,0,0,0,831.1347659,0,0,0,0,110.2207006,0,0,0,0,80.61824261,0,"PL","PL100","",14.58763319,15.6,55.4,62.77063472,"Fort St. John TSA",86757
"228","0403-0076-DO1","0403_0076_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673139,6333429,1354032.172,1361529.851,NA,NA,809,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,17.5,3.6,0,0,0,0,134.6809886,0,0,0,0,30.82590857,0,0,0,0,26.19824432,0,"PL","PL100","",14.58763319,15.6,55.4,62.77063472,"Fort St. John TSA",86758
"229","0403-0077-DO1","0403_0077_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673912,6335196,1354730.814,1363329.658,NA,NA,840,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,4,43.2,0,0,3.6,0,3945.034672,0,0,710.7212372,0,349.755043,0,0,21.02512344,0,204.1209297,1.659119206,"PL","PL75AT25","",19.15308593,19.74,52.43415876,58.0887362,"Fort St. John TSA",86759
"230","0403-0077-DO1","0403_0077_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673912,6335196,1354730.814,1363329.658,NA,NA,840,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,7.5,41.4,0,0,1.8,0,3129.146021,0,0,200.1774146,0,344.3868022,0,0,12.61685348,0,204.1209297,1.659119206,"PL","PL78AT22","",19.15308593,19.74,52.43415876,58.0887362,"Fort St. John TSA",86760
"231","0403-0077-DO1","0403_0077_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673912,6335196,1354730.814,1363329.658,NA,NA,840,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,12.5,25.2,0,0,0,0,1192.621934,0,0,0,0,224.0214361,0,0,0,0,172.658232,0,"PL","PL64AT36","",19.15308593,19.74,52.43415876,58.0887362,"Fort St. John TSA",86761
"232","0403-0077-DO1","0403_0077_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,673912,6335196,1354730.814,1363329.658,NA,NA,840,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,17.5,10.8,0,0,0,0,319.3232655,0,0,0,0,100.5056248,0,0,0,0,84.55507706,0,"AT","AT67PL33","",22.42148438,22.8,52.43415876,58.0887362,"Fort St. John TSA",86762
"233","0403-0078-DO1","0403_0078_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","N","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,619949,6359670,1299877.733,1385617.816,NA,NA,899,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,22.4,0,0,0,0,4019.228081,0,0,0,0,108.6765881,0,0,0,0,51.29710039,0,"PL","PL75S25","",12.38934936,10.28,46,54.5601578,"Fort St. John TSA",86763
"234","0403-0078-DO1","0403_0078_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","N","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,619949,6359670,1299877.733,1385617.816,NA,NA,899,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,18.2,0,0,0,0,1662.204635,0,0,0,0,93.88086085,0,0,0,0,51.29710039,0,"PL","PL69S31","",12.38934936,10.28,46,54.5601578,"Fort St. John TSA",86764
"235","0403-0078-DO1","0403_0078_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","N","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,619949,6359670,1299877.733,1385617.816,NA,NA,899,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,9.8,0,0,0,0,394.0679642,0,0,0,0,58.58153195,0,0,0,0,47.90129156,0,"PL","PL100","",12.38934936,10.28,46,54.5601578,"Fort St. John TSA",86765
"236","0403-0078-DO1","0403_0078_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","N","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,619949,6359670,1299877.733,1385617.816,NA,NA,899,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,7,0,0,0,0,236.7004069,0,0,0,0,43.15116348,0,0,0,0,36.41190061,0,"PL","PL100","",12.38934936,10.28,46,54.5601578,"Fort St. John TSA",86766
"237","0403-0079-DO1","0403_0079_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,637348,6361339,1317172.814,1388001.416,NA,NA,883,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,25.2,0,0,2.8,0,2115.571904,0,0,312.6956282,0,163.8676351,0,0,18.00581816,0,113.3057566,3.161538559,"PL","PL78SB22","",9.084747348,14.925,100.6857637,110.9089338,"Fort St. John TSA",86767
"238","0403-0079-DO1","0403_0079_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,637348,6361339,1317172.814,1388001.416,NA,NA,883,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,23.8,0,0,2.8,0,1430.244956,0,0,312.6956282,0,160.0529998,0,0,18.00581816,0,113.3057566,3.161538559,"PL","PL82SB18","",9.084747348,14.925,100.6857637,110.9089338,"Fort St. John TSA",86768
"239","0403-0079-DO1","0403_0079_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,637348,6361339,1317172.814,1388001.416,NA,NA,883,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,22.4,0,0,0,0,1300.02833,0,0,0,0,150.9921175,0,0,0,0,109.545315,0,"PL","PL81SB19","",9.084747348,14.925,100.6857637,110.9089338,"Fort St. John TSA",86769
"240","0403-0079-DO1","0403_0079_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-22",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,637348,6361339,1317172.814,1388001.416,NA,NA,883,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,1.4,0,0,0,0,57.54569322,0,0,0,0,10.55660721,0,0,0,0,8.828371409,0,"PL","PL100","",9.084747348,14.925,100.6857637,110.9089338,"Fort St. John TSA",86770
"241","0403-0080-DO1","0403_0080_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,598391,6385199,1277302.237,1410275.711,NA,NA,789,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,16.8,0,0,2.8,0,683.3233169,0,0,453.3709627,0,136.345457,0,0,8.890160246,0,107.7180886,1.335491885,"PL","PL83AT08SB09","",15.47673604,20.05,75.35430302,82.63049499,"Fort St. John TSA",86771
"242","0403-0080-DO1","0403_0080_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,598391,6385199,1277302.237,1410275.711,NA,NA,789,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,16.8,0,0,1.4,0,683.3233169,0,0,31.46909457,0,136.345457,0,0,2.42926341,0,107.7180886,1.335491885,"PL","PL83AT08SB09","",15.47673604,20.05,75.35430302,82.63049499,"Fort St. John TSA",86772
"243","0403-0080-DO1","0403_0080_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,598391,6385199,1277302.237,1410275.711,NA,NA,789,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,15.4,0,0,1.4,0,559.5361368,0,0,31.46909457,0,126.8879274,0,0,2.42926341,0,103.3167973,1.335491885,"PL","PL82AT09SB09","",15.47673604,20.05,75.35430302,82.63049499,"Fort St. John TSA",86773
"244","0403-0080-DO1","0403_0080_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,598391,6385199,1277302.237,1410275.711,NA,NA,789,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,9.8,0,0,1.4,0,240.8561968,0,0,31.46909457,0,87.51993381,0,0,2.42926341,0,74.89371967,1.335491885,"PL","PL86AT14","",15.47673604,20.05,75.35430302,82.63049499,"Fort St. John TSA",86774
"245","0403-0081-QO1","0403_0081_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-03",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,506419,6251595,1191146.532,1272672.104,NA,NA,1053,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,12,4,45.6,0,0,7.2,0,2926.757914,0,0,661.7387508,0,426.1859464,0,0,50.22703102,0,343.0016112,21.02458232,"PL","PL89SX11","",16.42425924,21.36,78.4,85.19723133,"Fort St. John TSA",86775
"246","0403-0081-QO1","0403_0081_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-03",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,506419,6251595,1191146.532,1272672.104,NA,NA,1053,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,12,7.5,43.2,0,0,7.2,0,1751.911717,0,0,661.7387508,0,420.0425205,0,0,50.22703102,0,343.0016112,21.02458232,"PL","PL94SX06","",16.42425924,21.36,78.4,85.19723133,"Fort St. John TSA",86776
"247","0403-0081-QO1","0403_0081_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-03",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,506419,6251595,1191146.532,1272672.104,NA,NA,1053,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,12,12.5,40.8,0,0,2.4,0,1532.450717,0,0,96.44536547,0,400.0022182,0,0,16.57822287,0,334.335557,12.564256,"PL","PL94SX06","",16.42425924,21.36,78.4,85.19723133,"Fort St. John TSA",86777
"248","0403-0081-QO1","0403_0081_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-03",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,506419,6251595,1191146.532,1272672.104,NA,NA,1053,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,12,17.5,26.4,0,0,2.4,0,784.8965876,0,0,96.44536547,0,264.3018103,0,0,16.57822287,0,228.9404367,12.564256,"PL","PL91SX09","",16.42425924,21.36,78.4,85.19723133,"Fort St. John TSA",86778
"249","0403-0082-DO1","0403_0082_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Spruce","2008-10-11",1,0,0,NA,4,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,494342,6287672,1177568.035,1308293.924,NA,NA,1229,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,12,4,39,0,0,9,0,588.541659,0,0,302.5297516,0,358.0271637,0,0,48.35636636,0,280.5692382,24.11382001,"SX","SW100","",8.675268555,26.325,200.5,218.7469914,"Fort St. John TSA",86779
"250","0403-0082-DO1","0403_0082_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Spruce","2008-10-11",1,0,0,NA,4,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,494342,6287672,1177568.035,1308293.924,NA,NA,1229,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,12,7.5,39,0,0,9,0,588.541659,0,0,302.5297516,0,358.0271637,0,0,48.35636636,0,280.5692382,24.11382001,"SX","SW100","",8.675268555,26.325,200.5,218.7469914,"Fort St. John TSA",86780
"251","0403-0082-DO1","0403_0082_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Spruce","2008-10-11",1,0,0,NA,4,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,494342,6287672,1177568.035,1308293.924,NA,NA,1229,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,12,12.5,39,0,0,9,0,588.541659,0,0,302.5297516,0,358.0271637,0,0,48.35636636,0,280.5692382,24.11382001,"SX","SW100","",8.675268555,26.325,200.5,218.7469914,"Fort St. John TSA",86781
"252","0403-0082-DO1","0403_0082_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Spruce","2008-10-11",1,0,0,NA,4,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,494342,6287672,1177568.035,1308293.924,NA,NA,1229,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,12,17.5,36,0,0,6,0,406.8665722,0,0,83.30806312,0,341.5968604,0,0,34.90908787,0,271.1325809,16.18400242,"SX","SW100","",8.675268555,26.325,200.5,218.7469914,"Fort St. John TSA",86782
"253","0403-0083-QO1","0403_0083_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Pine","2009-11-09",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,503846,6294673,1186751.954,1315706.843,NA,NA,1271,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,9,4,1.8,0,0,34.2,0,815.8886506,0,0,3653.044488,0,3.414086901,0,0,123.8210049,0,0,44.09506605,"PL","PL100","",14.59133644,4.3,11.4,18.7152702,"Fort St. John TSA",86783
"254","0403-0083-QO1","0403_0083_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","ESSF","N","Y","Pine","2009-11-09",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,503846,6294673,1186751.954,1315706.843,NA,NA,1271,"PROV_BEC_2017","ESSFmv4","V",NA,"",NA,NA,NA,9,7.5,0,0,0,32.4,0,0,0,0,2837.155837,0,0,0,0,119.5167199,0,0,44.09506605,"PL","","",14.59133644,4.3,11.4,18.7152702,"Fort St. John TSA",86784
