FID_Fort_S,FEATURE_ID,TSA_NUMBER,TSA_NUMB_1,TSB_NUMBER,TSB_NUMB_1,EFFECTIVE_,RETIREMENT,COMMENTS,FEATURE_CO,WHO_UPDATE,WHEN_UPDAT,FEATURE_CL,OBJECT_VER,OBJECTID,FEATURE_AR,FEATURE_LE,GEOMETRY_A,GEOMETRY_L,fme_featur,OBJECTID_1,FID_FJS,Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,beclabel,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid_2
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,374,375,0403-0133-DO1,0403_0133_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-24,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,640990,6323841,1322354.59000000000,1350621.22700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,12.50000000000,20.00000000000,0,0,1.25000000000,0,942.89909380000,0,0,16.88664557000,0,161.82345880000,0,0,1.99218884300,0,127.93383610000,0.00000000000,PL,PL81AT19,,16.86292892,16.975,52.00000000000,58.17706823000,Fort St. John TSA,86905
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,375,376,0403-0133-DO1,0403_0133_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-24,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,640990,6323841,1322354.59000000000,1350621.22700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,17.50000000000,11.25000000000,0,0,1.25000000000,0,418.81228850000,0,0,16.88664557000,0,96.29035651000,0,0,1.99218884300,0,81.48525859000,0.00000000000,PL,PL89AT11,,16.86292892,16.975,52.00000000000,58.17706823000,Fort St. John TSA,86906
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,420,421,0403-0149-DO1,0403_0149_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,659642,6331579,1340643.34700000000,1359128.85200000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,4.00000000000,21.25000000000,0,0,2.50000000000,0,5267.21190500000,0,0,451.11946090000,0,94.04771670000,0,0,12.78473414000,0,8.34618179100,0.00000000000,PL,PL76SX24,,9.952367605,9.84,49.20000000000,58.79858349000,Fort St. John TSA,86951
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,421,422,0403-0149-DO1,0403_0149_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,659642,6331579,1340643.34700000000,1359128.85200000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,7.50000000000,12.50000000000,0,0,2.50000000000,0,1708.57706200000,0,0,451.11946090000,0,62.33954296000,0,0,12.78473414000,0,8.34618179100,0.00000000000,PL,PL90SX10,,9.952367605,9.84,49.20000000000,58.79858349000,Fort St. John TSA,86952
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,422,423,0403-0149-DO1,0403_0149_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,659642,6331579,1340643.34700000000,1359128.85200000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,9.952367605,9.84,49.20000000000,58.79858349000,Fort St. John TSA,86953
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,423,424,0403-0149-DO1,0403_0149_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,659642,6331579,1340643.34700000000,1359128.85200000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,9.952367605,9.84,49.20000000000,58.79858349000,Fort St. John TSA,86954
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,224,225,0403-0076-DO1,0403_0076_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673139,6333429,1354032.17200000000,1361529.85100000000,NA,NA,809,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,46.80000000000,0,0,3.60000000000,0,8846.61633600000,0,0,686.12127990000,0,278.41328250000,0,0,17.79076361000,0,123.64406910000,0.00000000000,PL,PL73S27,,14.58763319,15.6,55.40000000000,62.77063472000,Fort St. John TSA,86755
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,225,226,0403-0076-DO1,0403_0076_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673139,6333429,1354032.17200000000,1361529.85100000000,NA,NA,809,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,34.20000000000,0,0,3.60000000000,0,3073.33542300000,0,0,686.12127990000,0,236.31132460000,0,0,17.79076361000,0,123.64406910000,0.00000000000,PL,PL95S05,,14.58763319,15.6,55.40000000000,62.77063472000,Fort St. John TSA,86756
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,226,227,0403-0076-DO1,0403_0076_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673139,6333429,1354032.17200000000,1361529.85100000000,NA,NA,809,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,14.40000000000,0,0,0.00000000000,0,831.13476590000,0,0,0.00000000000,0,110.22070060000,0,0,0.00000000000,0,80.61824261000,0.00000000000,PL,PL100,,14.58763319,15.6,55.40000000000,62.77063472000,Fort St. John TSA,86757
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,227,228,0403-0076-DO1,0403_0076_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673139,6333429,1354032.17200000000,1361529.85100000000,NA,NA,809,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,3.60000000000,0,0,0.00000000000,0,134.68098860000,0,0,0.00000000000,0,30.82590857000,0,0,0.00000000000,0,26.19824432000,0.00000000000,PL,PL100,,14.58763319,15.6,55.40000000000,62.77063472000,Fort St. John TSA,86758
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,228,229,0403-0077-DO1,0403_0077_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673912,6335196,1354730.81400000000,1363329.65800000000,NA,NA,840,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,43.20000000000,0,0,3.60000000000,0,3945.03467200000,0,0,710.72123720000,0,349.75504300000,0,0,21.02512344000,0,204.12092970000,1.65911920600,PL,PL75AT25,,19.15308593,19.74,52.43415876000,58.08873620000,Fort St. John TSA,86759
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,229,230,0403-0077-DO1,0403_0077_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673912,6335196,1354730.81400000000,1363329.65800000000,NA,NA,840,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,41.40000000000,0,0,1.80000000000,0,3129.14602100000,0,0,200.17741460000,0,344.38680220000,0,0,12.61685348000,0,204.12092970000,1.65911920600,PL,PL78AT22,,19.15308593,19.74,52.43415876000,58.08873620000,Fort St. John TSA,86760
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,230,231,0403-0077-DO1,0403_0077_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673912,6335196,1354730.81400000000,1363329.65800000000,NA,NA,840,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,25.20000000000,0,0,0.00000000000,0,1192.62193400000,0,0,0.00000000000,0,224.02143610000,0,0,0.00000000000,0,172.65823200000,0.00000000000,PL,PL64AT36,,19.15308593,19.74,52.43415876000,58.08873620000,Fort St. John TSA,86761
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,231,232,0403-0077-DO1,0403_0077_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-07,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,673912,6335196,1354730.81400000000,1363329.65800000000,NA,NA,840,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,10.80000000000,0,0,0.00000000000,0,319.32326550000,0,0,0.00000000000,0,100.50562480000,0,0,0.00000000000,0,84.55507706000,0.00000000000,AT,AT67PL33,,22.42148438,22.8,52.43415876000,58.08873620000,Fort St. John TSA,86762
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,176,177,0403-0063-DO1,0403_0063_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,SWB,N,Y,Spruce,2008-10-01,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,448369,6315857,1130500.18900000000,1334559.09700000000,NA,NA,1361,PROV_BEC_2017,SWBmk,V,NA,,NA,NA,NA,6.25000000000,4.00000000000,33.75000000000,0,0,0.00000000000,0,837.82968390000,0,0,0.00000000000,0,173.17405590000,0,0,0.00000000000,0,142.16888630000,0.00000000000,SX,SX100,,8.194799805,13.475,82.80000000000,99.79323762000,Fort St. John TSA,86707
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,177,178,0403-0063-DO1,0403_0063_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,SWB,N,Y,Spruce,2008-10-01,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,448369,6315857,1130500.18900000000,1334559.09700000000,NA,NA,1361,PROV_BEC_2017,SWBmk,V,NA,,NA,NA,NA,6.25000000000,7.50000000000,33.75000000000,0,0,0.00000000000,0,837.82968390000,0,0,0.00000000000,0,173.17405590000,0,0,0.00000000000,0,142.16888630000,0.00000000000,SX,SX100,,8.194799805,13.475,82.80000000000,99.79323762000,Fort St. John TSA,86708
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,178,179,0403-0063-DO1,0403_0063_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,SWB,N,Y,Spruce,2008-10-01,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,448369,6315857,1130500.18900000000,1334559.09700000000,NA,NA,1361,PROV_BEC_2017,SWBmk,V,NA,,NA,NA,NA,6.25000000000,12.50000000000,33.75000000000,0,0,0.00000000000,0,837.82968390000,0,0,0.00000000000,0,173.17405590000,0,0,0.00000000000,0,142.16888630000,0.00000000000,SX,SX100,,8.194799805,13.475,82.80000000000,99.79323762000,Fort St. John TSA,86709
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,179,180,0403-0063-DO1,0403_0063_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,SWB,N,Y,Spruce,2008-10-01,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,448369,6315857,1130500.18900000000,1334559.09700000000,NA,NA,1361,PROV_BEC_2017,SWBmk,V,NA,,NA,NA,NA,6.25000000000,17.50000000000,30.00000000000,0,0,0.00000000000,0,656.62468650000,0,0,0.00000000000,0,155.65199610000,0,0,0.00000000000,0,129.73988950000,0.00000000000,SX,SX100,,8.194799805,13.475,82.80000000000,99.79323762000,Fort St. John TSA,86710
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,264,265,0403-0087-DO1,0403_0087_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-09,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,539208,6325420,1220733.67400000000,1347981.87100000000,NA,NA,945,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.00000000000,4.00000000000,10.00000000000,0,0,0.00000000000,0,943.12378480000,0,0,0.00000000000,0,54.93327327000,0,0,0.00000000000,0,35.72146314000,0.00000000000,PL,PL50SB50,,10.83109447,14.6,72.50000000000,83.86046918000,Fort St. John TSA,86795
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,265,266,0403-0087-DO1,0403_0087_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-09,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,539208,6325420,1220733.67400000000,1347981.87100000000,NA,NA,945,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.00000000000,7.50000000000,8.00000000000,0,0,0.00000000000,0,379.38330610000,0,0,0.00000000000,0,47.78134565000,0,0,0.00000000000,0,35.72146314000,0.00000000000,PL,PL63SB37,,10.83109447,14.6,72.50000000000,83.86046918000,Fort St. John TSA,86796
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,266,267,0403-0087-DO1,0403_0087_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-09,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,539208,6325420,1220733.67400000000,1347981.87100000000,NA,NA,945,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.00000000000,12.50000000000,6.00000000000,0,0,0.00000000000,0,187.19292010000,0,0,0.00000000000,0,39.06499016000,0,0,0.00000000000,0,32.94598766000,0.00000000000,PL,PL83SB17,,10.83109447,14.6,72.50000000000,83.86046918000,Fort St. John TSA,86797
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,267,268,0403-0087-DO1,0403_0087_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-10-09,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,539208,6325420,1220733.67400000000,1347981.87100000000,NA,NA,945,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.00000000000,17.50000000000,4.00000000000,0,0,0.00000000000,0,86.02663002000,0,0,0.00000000000,0,27.97698525000,0,0,0.00000000000,0,24.61323854000,0.00000000000,PL,PL100,,10.83109447,14.6,72.50000000000,83.86046918000,Fort St. John TSA,86798
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,216,217,0403-0074-DO1,0403_0074_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-09-15,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,634350,6335135,1315262.89200000000,1361653.67800000000,NA,NA,800,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,4.00000000000,50.00000000000,0,0,7.50000000000,0,6074.89228900000,0,0,2055.41586900000,0,416.55279310000,0,0,36.78224870000,0,171.02974840000,1.69308468300,PL,PL98SX02,,18.90345798,18.74,49.40000000000,55.64144772000,Fort St. John TSA,86747
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,217,218,0403-0074-DO1,0403_0074_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-09-15,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,634350,6335135,1315262.89200000000,1361653.67800000000,NA,NA,800,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,7.50000000000,45.00000000000,0,0,5.00000000000,0,4263.57940500000,0,0,760.22233270000,0,386.86238000000,0,0,26.33650295000,0,171.02974840000,1.69308468300,PL,PL100,,18.90345798,18.74,49.40000000000,55.64144772000,Fort St. John TSA,86748
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,218,219,0403-0074-DO1,0403_0074_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-09-15,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,634350,6335135,1315262.89200000000,1361653.67800000000,NA,NA,800,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,12.50000000000,21.25000000000,0,0,0.00000000000,0,1144.88694600000,0,0,0.00000000000,0,197.06676130000,0,0,0.00000000000,0,149.81647540000,0.00000000000,PL,PL100,,18.90345798,18.74,49.40000000000,55.64144772000,Fort St. John TSA,86749
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,219,220,0403-0074-DO1,0403_0074_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2008-09-15,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,634350,6335135,1315262.89200000000,1361653.67800000000,NA,NA,800,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,17.50000000000,3.75000000000,0,0,0.00000000000,0,120.55707460000,0,0,0.00000000000,0,36.19885089000,0,0,0.00000000000,0,31.32762446000,0.00000000000,PL,PL100,,18.90345798,18.74,49.40000000000,55.64144772000,Fort St. John TSA,86750
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,220,221,0403-0075-DO1,0403_0075_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,657986,6339961,1338646.30700000000,1367450.29600000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,4.00000000000,27.50000000000,0,0,7.50000000000,0,2704.33258600000,0,0,1666.80142200000,0,171.18846440000,0,0,38.64268023000,0,74.57537951000,0.00000000000,PL,PL95SX05,,13.32497352,13.36,48.66666667000,57.35140601000,Fort St. John TSA,86751
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,221,222,0403-0075-DO1,0403_0075_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,657986,6339961,1338646.30700000000,1367450.29600000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,7.50000000000,27.50000000000,0,0,3.75000000000,0,2704.33258600000,0,0,671.40312290000,0,171.18846440000,0,0,20.49892126000,0,74.57537951000,0.00000000000,PL,PL95SX05,,13.32497352,13.36,48.66666667000,57.35140601000,Fort St. John TSA,86752
4,36,40,Fort St. John TSA,40C,Fort St John TSA Block C,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,251.00000000000,60364,9393669283.52000000000,806034.39850000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,162,222,223,0403-0075-DO1,0403_0075_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-10-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,657986,6339961,1338646.30700000000,1367450.29600000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,6.25000000000,12.50000000000,10.00000000000,0,0,0.00000000000,0,655.85023910000,0,0,0.00000000000,0,66.70167807000,0,0,0.00000000000,0,45.04260556000,0.00000000000,PL,PL100,,13.32497352,13.36,48.66666667000,57.35140601000,Fort St. John TSA,86753
